source,user_name,review_description,review_date
Google Play,Pengguna Google,Mudah penggunaannya,2024-10-23 14:56:32
Google Play,Pengguna Google,Jelek aplikasi nya relog mulu auto close buka rekening,2024-10-23 14:41:02
Google Play,Pengguna Google,Oke,2024-10-23 14:35:37
Google Play,Pengguna Google,Mempermudah untuk keperluan pembayaran dan pengiriman uang.,2024-10-23 14:34:16
Google Play,Pengguna Google,Setelah di update Mala gak bisa dibuka,2024-10-23 14:23:00
Google Play,Pengguna Google,Agak laen aplikasi bca. Dihubungi ke cs by wa katanya gak bisa login aplikasi karna pakai wifi. Lebih stabil pakai jaringan mobile. Parah2🤦‍♂️. Padahal mobile banking bank lain bisa pakai wifi. Mana verifikasi berbayar. Padahal bank lain sudah digratisin. Perlu banyak improve.,2024-10-23 14:21:05
Google Play,Pengguna Google,Kenapa gk bisa di buka yah,2024-10-23 13:33:54
Google Play,Pengguna Google,"Suruh upgrade malah g bisa dipake, huuh..payah ..😡🤬",2024-10-23 13:31:48
Google Play,Pengguna Google,"Force close after biometrics, i can't do transaction helppp, ini bca gak ada niatan buat fix kah? Masa habis update jadi sama sekali gak bisa dipake, udah gitu ngasih solusi yg gak solutif.. Astaga~~",2024-10-23 13:15:12
Google Play,Pengguna Google,Kenapa mybca sering banget harus di update sih ?? Gk kya bca mobile,2024-10-23 13:07:38
Google Play,Pengguna Google,Sangat membantu alhamdulillah,2024-10-23 13:02:05
Google Play,Pengguna Google,Sangat sulit dan ribet hanya untuk mendaftar saja. Sudah ikuti semua step namun sistem gagal terus.,2024-10-23 12:52:22
Google Play,Pengguna Google,"Sehabis update ko jadi ga bisa masuk ya, pas login langsung keluar sendiri",2024-10-23 12:38:05
Google Play,Pengguna Google,Kenapa habis diupdate malahan keluar terus pas masukkan password?,2024-10-23 12:18:03
Google Play,Pengguna Google,"setelah update, kenapa setiap mau masuk selalu keluar dari aplikasi nya ya min ?",2024-10-23 12:13:15
Google Play,Pengguna Google,Aplikasi busuk udah seminggu ga bisa dipake,2024-10-23 11:58:30
Google Play,Pengguna Google,Oke,2024-10-23 11:57:15
Google Play,Pengguna Google,Setiap transaksi pasti gagal tapi kalo hotspot ke temen baru bisa transaksi ini emng transaksi harus pake wifi kenceng apa gimana sih??,2024-10-23 11:51:39
Google Play,Pengguna Google,kenapa sering kali aplikasi myBCA tidak dapat dibuka?,2024-10-23 11:43:24
Google Play,Pengguna Google,min gmna c aplikasi id benar pasword giliran login langsung keluar z,2024-10-23 11:36:11
Google Play,Pengguna Google,"Sejak update terakhir tidak bisa log in, selalu terpental, tolong segera perbaiki",2024-10-23 11:30:14
Google Play,Pengguna Google,Aplikasi force close,2024-10-23 11:24:10
Google Play,Pengguna Google,"Dear tim IT BCA, Baru tadi ini saya mendapat update tidak menyenangkan hingga menyebabkan aplikasi crash dikarenakan saya memiliki antivirus endpoint yang wajib di nyalakan di aksesibilitas, antivirus, remote desktop tidak dapat kami gunakan kembali, untuk itu dimohon ketika melakukan roll update agar di tinjau dulu di berbagai brand hp",2024-10-23 11:07:08
Google Play,Pengguna Google,Mantap,2024-10-23 11:04:54
Google Play,Pengguna Google,"Sudah berhari-hari aplikasi force close, log in aja ga bisa. Udh ribuan nasabah komplain di IG juga tanggapannya template tidak ada solusi nyata. Kalau sampe ribuan orang yang komplain berarti aplikasi anda yang perlu perbaikan. Lama lama kok BCA jadi begini ya. Kecewa banget!",2024-10-23 11:03:34
Google Play,Pengguna Google,"Habis install gak bisa dipake, force close",2024-10-23 11:01:20
Google Play,Pengguna Google,Kenapa mental mulu keluar pas pakai sidik jari,2024-10-23 10:39:40
Google Play,Pengguna Google,"Update sistem aplikasi mybca,,, force close tiba2... Apa hubungan nya dengan aksebilitas wahai tim IT BCA...",2024-10-23 10:38:50
Google Play,Pengguna Google,Hallo kenapa ya my BCA ku mau masuk udh dimasukin kode keluar terus ngak bngt dah pake my BCA kemaren udh mintk otp udh masuk terus blom sehari mau masuk lagi keluar trs ngak bngt pokoknya,2024-10-23 10:38:23
Google Play,Pengguna Google,Ga bisa login,2024-10-23 10:38:07
Google Play,Pengguna Google,"Kecewa, udah beberapa hari ini tidak bisa transaksi gara² disuruh update, malah jadi gak bisa login, sudah report ke halo BCA tidak ada solusi, begitu pun ke kantor cabang, malah suruh nunggu update an terbaru lagi,, sampe kapannnnnn",2024-10-23 10:37:57
Google Play,Pengguna Google,Fitur pinjam uang dong pliss,2024-10-23 10:30:47
Google Play,Pengguna Google,1Minggu yang lalu masih bisa sekarang tbtb kalau apk nya dibuka gabisa langsung ngeblank hitam trus out dari apk,2024-10-23 10:07:07
Google Play,Pengguna Google,Sangat memudahkan nasabah..,2024-10-23 09:39:43
Google Play,Pengguna Google,"BCA selalu Luar Biasa, emang.",2024-10-23 09:20:59
Google Play,Pengguna Google,"halo, setelah update kenapa aplikasi nya force close terus ya?",2024-10-23 09:13:42
Google Play,Pengguna Google,Gajelas tiba2 gabisa dibuka,2024-10-23 08:53:34
Google Play,Pengguna Google,Terimakasih bca,2024-10-23 08:51:10
Google Play,Pengguna Google,Maaf BCA udah mau tutup atau sedang mau kondisi Pailid ? Aplikasi nya force close udah 2 hari ini ??,2024-10-23 08:47:44
Google Play,Pengguna Google,Suruh masukin nmr telepon...tpi pilihan kode negara indonesia malah tidak ada.....,2024-10-23 08:36:08
Google Play,Pengguna Google,Saya ps mau login tidak dapat nomor kode otp nya padahal pulsa sudah kepotong mohon di bantu terimakasih,2024-10-23 08:33:30
Google Play,Pengguna Google,aplikasi error force close mulu,2024-10-23 08:31:35
Google Play,Pengguna Google,Bagus,2024-10-23 08:09:19
Google Play,Pengguna Google,segala nya jadi lebih mudah tingkatkan,2024-10-23 07:59:25
Google Play,Pengguna Google,"Setelah di update kenapa nggak bisa dibuka ya, selalu force close padahal jaringan stabil dan baik, sudah dicoba menggunakan jaringan wifi pribadi tapi masih ajjah force close nggak bisa di buka...",2024-10-23 07:54:59
Google Play,Pengguna Google,"Semakin di update, semakin tidak bisa utk login dan keluar sendiri dari aplikasi. Payah aplikasi my bca ini 👎👎👎👎",2024-10-23 07:49:42
Google Play,Pengguna Google,"Setelah update selalu Force close, dan hanya bisa login di hp tertentu saja :( tolong kembalikan seperti biasanya",2024-10-23 07:35:13
Google Play,Pengguna Google,Pengoperasian mudah.. pembukaan rekening online pun mudah..respon video call juga cepat.. terimakasih,2024-10-23 07:34:40
Google Play,Pengguna Google,"Kenapa apps habis di update malah tidak bisa log in, dan langsung keluar sendiri!!!di updatw bukannya makin bagus malah makin banyak Bug aplikasinya!!!",2024-10-23 07:12:17
Google Play,Pengguna Google,"aplikasi yg sebenarnya bagus, tetapi mengapa akhir akhir ini sering sekali ada pembaruan, belum seminggu diperbarui minta diperbarui lagi",2024-10-23 07:08:24
Google Play,Pengguna Google,"Saya sudah daftar BCA ID tapi sewaktu mau Masuk dengan BCAID dan Password nya, Aplikasi MyBCA selalu CLOSE sendiri bisa tolong dibantu mengapa demikian?",2024-10-23 06:55:46
Google Play,Pengguna Google,"Cuma menghargai pembuat aplikasi aja, selebihan bikin kecewa",2024-10-23 06:48:36
Google Play,Pengguna Google,Sbelumnya baik baik saja tapi setelah di update ketika buka app masukan pin bukannya terbuka malah app keluar sendiri,2024-10-23 06:45:48
Google Play,Pengguna Google,Update malah jdi force close,2024-10-23 06:40:45
Google Play,Pengguna Google,Bagus,2024-10-23 06:38:15
Google Play,Pengguna Google,"Gimana sih saya mau login, sudah masukkan nomor id dan password, lalu di suruh masukkan nomor tlp, kode negara indo malah ga ada",2024-10-23 06:20:06
Google Play,Pengguna Google,Ga bisa login gimana ini aplikasi di update makin rusak,2024-10-23 06:19:06
Google Play,Pengguna Google,Setelah di update tdk bisa login,2024-10-23 06:17:34
Google Play,Pengguna Google,transaksi jadi lebih mudah,2024-10-23 06:16:40
Google Play,Pengguna Google,Sangat bermanfaat,2024-10-23 06:08:22
Google Play,Pengguna Google,2 hari tdak bsa d pake buruk sekali,2024-10-23 06:04:36
Google Play,Pengguna Google,Lebih mempermudah layanan transaksi,2024-10-23 06:03:44
Google Play,Pengguna Google,Setelah di update malah gak bisa di buka 😡😡,2024-10-23 06:00:58
Google Play,Pengguna Google,"Wow,terimakasih Akun BCA ku sudah bisa dibuka",2024-10-23 05:59:05
Google Play,Pengguna Google,Aplikasi mental terus gak bisa di login,2024-10-23 05:44:25
Google Play,Pengguna Google,Aplikasi utk android tidak stabil,2024-10-23 05:36:24
Google Play,Pengguna Google,Good app,2024-10-23 05:35:48
Google Play,Pengguna Google,"Habis di update kok malah ga bisa LOGIN ,parah Kah? Gimana ini Mybca? Bukan membaik ,malah BURUK. Masih belom bisa LOGIN",2024-10-23 05:32:25
Google Play,Pengguna Google,Force Close App nya. Mbanking juga sama. BCA sudah tidak aman kah?,2024-10-23 05:32:03
Google Play,Pengguna Google,habis update malah ga bisa di buka... habis masukin sandi aplikasinya kluar sndri,2024-10-23 05:29:36
Google Play,Pengguna Google,"Woeeee, gak bisa dibuka dari kemarin. Makan apa ini akuuu ?",2024-10-23 05:20:48
Google Play,Pengguna Google,"Versi terbaru, jaringan stabil tp ttp kluar aplikasinya",2024-10-23 05:09:06
Google Play,Pengguna Google,Abis di updet 22 okt 24. Gabisa login,2024-10-23 05:04:30
Google Play,Pengguna Google,"Woiiiii di update malah force close yang bener aja lah mending ga USA update update lah malah bikin susah orang Update kendala sampe tgl 23 Oktober 2024 tidak bisa teratasi bukan masalah aksebelitas tapi ketidak cocokan apk ke hp lama Samsung galaxy a50 dengan android 11 , hebatnya tidak segera ditangani yang membuat saya terpaksa memindahkan semua tabungan saya ke bank lain serta mematikan qris BCA akibat ketidak profesional tim IT yang mengupdate aplikasi . ..",2024-10-23 04:58:31
Google Play,Pengguna Google,Masuk harus menggunakan pulsa padahal sudah terdaftar keluar masuknya harus ada pulsanya jadi masuk dobel paketan sama pulsa harus ada. Padahal lewat WA juga harusnya bisa tapi ttep pake pulsa. Tolong lah diperbaiki🙏🙏,2024-10-23 04:43:59
Google Play,Pengguna Google,"Aplikasi ini force close terus ya, tidak bisa dipakai tiba tiba. Padahal sebelumnya masih bisa dipakai. Bisa segera diperbaiki ?",2024-10-23 04:43:53
Google Play,Pengguna Google,Habis update kenapa gak bisa buka apk ya? Apa ada yg salah,2024-10-23 04:35:48
Google Play,Pengguna Google,maaf kak kenapa yaa ga bisa masuk ke app nya setiap kali masuk malah langsung keluar otomatis,2024-10-23 04:35:26
Google Play,Pengguna Google,Habis update kenak force close saat login fingerprint,2024-10-23 04:26:16
Google Play,Pengguna Google,Habis update Forced close terus min. Justru force close karena habis update aplikasi,2024-10-23 04:24:41
Google Play,Pengguna Google,Setelah update terakhir minggu lalu sampai sekarang selalu forced close setiap mau login. Sudah coba dihapus lalu install ulang masih tetap forced close. Sampai sekarang masih belum bisa.,2024-10-23 04:23:41
Google Play,Pengguna Google,"Halo, bca mobile saya force close terus meneru, setelaz saya reset hp, saya install ulang tidak bekerja, saya pindah ke mybca setelah dua kali pemakaian, force close juga, tolong perbaiki",2024-10-23 04:16:58
Google Play,Pengguna Google,Kenapa aplikasinya force close,2024-10-23 04:10:33
Google Play,Pengguna Google,Kenapa habis masukin BCA id sama password Kok keluar ke menu lagi,2024-10-23 04:04:46
Google Play,Pengguna Google,"Sering force close gak jelas, sedangkan sering di butuhkan..",2024-10-23 04:02:20
Google Play,Pengguna Google,"mau buka rekening lewat apk gabisa, disuruh bikin id dulu udh bikin tpi pas login selalu keluar lagi, tolong dong ini gimana",2024-10-23 03:52:07
Google Play,Pengguna Google,"abis update, pas login malah force close terus. kenapa ya?",2024-10-23 03:51:31
Google Play,Pengguna Google,Setelah update gabisa login,2024-10-23 03:48:50
Google Play,Pengguna Google,Gak bisa masuk. Selalu keluar dari aplikasi. Padahal sebelumnya bisa,2024-10-23 03:46:56
Google Play,Pengguna Google,dari semalam update MyBCA kenapa selalu forced close terus ya saat log in? :(,2024-10-23 03:38:15
Google Play,Pengguna Google,"udh TF gopay ke apk mybca udh 3 hari uang ga masuk² , emng bank sampahh",2024-10-23 03:34:09
Google Play,Pengguna Google,Terpecaya dalam penyimpanan uang,2024-10-23 03:32:12
Google Play,Pengguna Google,"Susah masuk aplikasi, sering force close",2024-10-23 03:30:43
Google Play,Pengguna Google,Kenapa iniii mau buka kok forclose mluuu ada apaaaah udh seminggu lebih,2024-10-23 03:29:44
Google Play,Pengguna Google,Ini kenapa ya ga bisa masuk ke myBCA ya. Langsung keluar gitu aja aplikasi nya setelah masuk user id dan password. Setelah upgrade terbaru ini untuk user android.. Terima kasih kak.. Mybca sudah bisa di accses kembali...,2024-10-23 03:23:37
Google Play,Pengguna Google,"UPDATE YANG TERBARU, saya login apk nya malah nge Bug. Keluar sendiri terus. Knapa ya. Sampai saat ini jd gabisa pake mybca -> Aplikasi Sudah paling terbaru",2024-10-23 03:12:29
Google Play,Pengguna Google,Force close Mulu waktu mau login,2024-10-23 03:12:23
Google Play,Pengguna Google,"Ini bagaimana setelah update 23/10/24 kok tidak bisa dibuka? Tidak bisa login, bahkan BCA Mobile saya juga tidak bisa digunakan",2024-10-23 02:37:42
Google Play,Pengguna Google,Gak bisa login,2024-10-23 02:32:28
Google Play,Pengguna Google,"setelah update malah tambah error, setiap kali login selalu force close... sudah telp CS tp masih tetap belum bisa.. minta tolong untuk updatenya segera diperbaiki",2024-10-23 02:13:58
Google Play,Pengguna Google,Keren sihhh tapi susah buat menyambukan imailnya,2024-10-23 02:11:11
Google Play,Pengguna Google,"tolong update, kalo login suka force close",2024-10-23 01:55:29
Google Play,Pengguna Google,Di handphone saya (Android 10) bca mobile & my bca force close tidak dapat digunakan,2024-10-23 01:54:45
Google Play,Pengguna Google,"update Terbaru, Tidak Bagus Untuk Pengguna Samsung, Selalu Keluar Sendiri saat Login",2024-10-23 01:51:36
Google Play,Pengguna Google,"Aplikasinya ok, tp tolong ditambahkan laporan transaksi masuk pada menu riwayat, supaya lengkap transaksi keluar & masuk.",2024-10-23 01:50:38
Google Play,Pengguna Google,Gabisa masuk malah force close sendiri waktu abis update,2024-10-23 01:49:20
Google Play,Pengguna Google,Di hp infinix 11 play force close,2024-10-23 01:41:14
Google Play,Pengguna Google,Sangat bagus dan membantu,2024-10-23 01:34:52
Google Play,Pengguna Google,"Ngcrash mulu gk bisa masuk, tolong",2024-10-23 01:34:07
Google Play,Pengguna Google,Good,2024-10-23 01:30:14
Google Play,Pengguna Google,Update bukannya makin bagus malah g bisa di buka,2024-10-23 01:29:34
Google Play,Pengguna Google,"hbs update mau masuk malah gabisa, keluar"" terus, hadeh gajelas nih bca",2024-10-23 01:22:23
Google Play,Pengguna Google,"Bca mobile kmrin setelah update g bisa masuk, skarng my bca juga Gak jelas ini BCA tolong di cek lgi yg urus apliksinya, masa update malah buat error",2024-10-23 01:20:46
Google Play,Pengguna Google,"3hari force close terus setiap login gmn ini??? My bca error , bca mobile jg error",2024-10-23 01:19:39
Google Play,Pengguna Google,Knapa ya g bisa masuk..kluar trus..padahal id. Sama pasword udah bener,2024-10-23 01:17:42
Google Play,Pengguna Google,Force close woi,2024-10-23 01:06:07
Google Play,Pengguna Google,Ada apa di update yg terbaru ini.. app nya selalu force close.. mohon di perbaiki bug nya.. terimakasih BCA..,2024-10-23 01:01:01
Google Play,Pengguna Google,Update terbaru selalu force close aksebilti sudah di mati kan semua masih force close,2024-10-23 00:57:28
Google Play,Pengguna Google,Sangat membantu. Makasih BCA,2024-10-23 00:51:45
Google Play,Pengguna Google,Hari ini gak bisa dipakai,2024-10-23 00:36:35
Google Play,Pengguna Google,"UPDATE an mulu, ampe bosen.. keseringan update aplikasi , ribet 😤",2024-10-23 00:28:00
Google Play,Pengguna Google,Kok login tiba2 mental atau keluar sendiri,2024-10-23 00:25:59
Google Play,Pengguna Google,Sangat nyaman,2024-10-23 00:22:50
Google Play,Pengguna Google,Harus segera cari IT baru. My BCA stelah update malah nyusahin. Mau ngapa2in force close terus. Ribet. Orang pakai mbanking mau simple malah ribet gini,2024-10-22 23:48:03
Google Play,Pengguna Google,Kadang login lagi suka keluar sendiri,2024-10-22 23:46:37
Google Play,Pengguna Google,"Mohon maaf, ini kenapa ya dengan bca......abis update malah force losed trs.....mohon diperbaiki",2024-10-22 23:27:09
Google Play,Pengguna Google,"setelah update malah force close gabisa login, di samsung a24",2024-10-22 23:05:58
Google Play,Pengguna Google,Saya suka menggunakan aplikasi mybca ini,2024-10-22 22:55:48
Google Play,Pengguna Google,Alhamdulillah sudah normal bisa login setelah mesti cari cari tutorial di youtube.,2024-10-22 22:12:58
Google Play,Pengguna Google,Saat saya ingin menggunakan aplikasinya malah force close sendiri,2024-10-22 21:41:37
Google Play,Pengguna Google,Tiap hari aja lu update kontolll,2024-10-22 20:02:41
Google Play,Pengguna Google,Begitu diupdate kenapa force close terus?,2024-10-22 19:56:21
Google Play,Pengguna Google,Selalu crash sesudah update yang terbaru. Saat sesudah memasukan password,2024-10-22 19:44:35
Google Play,Pengguna Google,"Sebelum di update ini sangat ok Namun setalah update, saya susah membuka aplikasi ini. Ketika akan menulis pasword.. keyboard tidak bisa muncul. Dan aplikasi tidak merespon. Ini sudah terjadi sejak 18 oktober. Sy coba tiap hari dan selalu sama seperti ini. Mohon di perbaiki. Terimakasih",2024-10-22 19:42:43
Google Play,Pengguna Google,Pengajuan paylater gak pernah di acc payah,2024-10-22 19:42:11
